Run 14989
Subrun 399
Event 3990012
25.3072 -32.4 29.7
2.04868 -22.8 16.2
2.04868 -25.2 25.2
2.04868 -8.4 70.2
25.8646 -32.4 56.7
8.81233 -6 52.2
23.6351 -32.4 47.7
28.6664 -15.6 7.2
17.5493 -20.4 70.2
3.20859 -5.7 29.7
3.54 -29.7 7.2
28.32 -15.3 34.2
28.32 -15.3 25.2
3.63038 -17.7 16.2
23.1079 -27.3 52.2
21.481 -27.3 25.2
14.9282 -15.3 16.2
21.2852 -10.5 38.7
17.1125 -20.1 56.7
23.8762 -32.1 29.7
7.9085 -5.7 52.2
7.9085 -10.5 70.2
20.0349 -29.7 65.7
23.4544 -3.3 29.7
23.4544 -29.7 65.7
29.1485 -32.1 2.7
20.7881 -27.3 61.2
20.7881 -10.5 47.7
20.7881 -27.3 25.2
1.46119 -8.1 70.2
4.248 -8.1 34.2
20.6073 -10.5 65.7
1.73234 -8.1 38.7
20.9538 -29.7 29.7
20.9538 -34.5 70.2
8.67676 -8.1 29.7
30.4289 -34.5 11.7
2.71149 -3.3 7.2
2.71149 -22.5 70.2
2.71149 -22.5 43.2
16.6455 -24.9 20.7
16.6455 -29.7 65.7
2.24451 -3.3 16.2
41.7117 -0.9 2.7
1.26536 -22.5 25.2
19.583 -10.5 34.2
22.5656 -29.7 34.2
22.5656 -3.3 47.7
41.6213 -0.6 2.7
23.3489 -29.4 52.2
23.3489 -3 34.2
4.12749 -17.4 2.7
18.0163 -27 20.7
3.82621 -17.4 11.7
21.948 -10.2 16.2
20.547 -27 7.2
22.0986 -24.6 29.7
14.8981 -15 16.2
25.4729 -29.4 65.7
28.1844 -15 34.2
3.46468 -22.2 2.7
19.1311 -31.8 47.7
19.1311 -31.8 65.7
19.6583 -29.4 34.2
1.35574 -22.2 25.2
3.58519 -22.2 16.2
18.3327 -27 7.2
18.3327 -19.8 43.2
22.7916 -3 47.7
21.7371 -31.8 61.2
16.766 -24.6 16.2
0.346468 -3 47.7
0.346468 -10.2 38.7
7.87838 -3 52.2
1.0394 -0.6 43.2
1.0394 -3 34.2
16.8564 -29.4 47.7
24.3733 -0.6 7.2
24.3733 -29.4 47.7
1.83779 -7.8 38.7
22.2945 -3 56.7
22.2945 -3 52.2
36.4394 -27 25.2
36.2737 -27 34.2
36.2737 -27 29.7
36.1682 -27 43.2
8.6617 -7.8 29.7
24.8854 -34.2 70.2
15.1994 -29.4 56.7
15.1994 -34.2 52.2
21.6166 -26.7 25.2
21.9932 -9.9 16.2
21.9932 -9.9 11.7
22.7614 -21.9 34.2
17.9711 -31.5 43.2
17.9711 -19.5 56.7
41.5309 -0.3 2.7
8.4508 -5.1 2.7
20.3211 -26.7 29.7
18.1519 -19.5 47.7
22.2493 -21.9 29.7
20.5019 -26.7 7.2
9.77642 -26.7 70.2
9.77642 -7.5 65.7
19.6583 -9.9 34.2
19.6583 -29.1 34.2
23.5598 -29.1 65.7
23.5598 -31.5 52.2
0.662808 -2.7 43.2
19.3721 -29.1 25.2
19.3721 -29.1 20.7
3.82621 -17.1 16.2
20.9538 -29.1 29.7
23.2585 -29.1 61.2
23.2585 -29.1 52.2
3.93166 -26.7 2.7
20.7128 -31.5 43.2
20.1253 -9.9 7.2
25.4729 -29.1 65.7
3.40442 -14.7 34.2
19.9746 -29.1 65.7
5.84476 -5.1 65.7
24.3883 -0.3 7.2
24.3883 -29.1 47.7
24.0268 -24.3 20.7
24.8553 -33.9 70.2
9.7011 -7.2 20.7
21.1496 -9.6 43.2
21.1496 -9.6 25.2
21.963 -26.4 52.2
7.83319 -2.4 70.2
18.4231 -26.4 7.2
18.4231 -19.2 43.2
3.61532 -16.8 29.7
20.6676 -26.4 38.7
19.7487 -28.8 34.2
19.9596 -28.8 65.7
20.9086 -26.4 25.2
18.0766 -28.8 61.2
18.0766 -28.8 29.7
21.4659 -26.4 2.7
10.9213 -26.4 43.2
24.3733 0 7.2
11.5991 0 65.7
11.81 -26.4 2.7
17.8054 -19.2 16.2
18.9352 -26.4 52.2
18.9352 -28.8 47.7
11.102 -2.4 47.7
3.02783 -4.8 34.2
19.1009 -9.6 65.7
19.1009 -24 11.7
19.1009 -9.6 70.2
22.2643 -2.4 56.7
19.3118 -28.8 2.7
19.3118 -28.8 25.2
11.2376 0 65.7
19.5378 -9.6 38.7
23.6954 -28.8 65.7
11.9757 -26.4 2.7
26.0152 -33.6 7.2
22.671 -2.4 47.7
22.671 -21.6 34.2
5.92008 -4.8 65.7
6.10085 -4.8 56.7
23.9063 -31.2 29.7
25.1415 -33.6 11.7
21.2701 -35.7 69.9
22.0082 -11.7 15.9
22.1438 -23.7 6.9
19.2968 -33.3 65.4
19.2968 -11.7 56.4
19.2968 -11.7 60.9
19.2968 -30.9 42.9
22.5204 -33.3 47.4
21.6166 -35.7 69.9
16.9619 -30.9 47.4
23.9063 -2.1 20.4
15.9225 -23.7 15.9
17.8356 -21.3 15.9
18.1971 -21.3 47.4
24.1925 -21.3 51.9
24.1925 -26.1 11.4
18.8599 -21.3 29.4
20.2759 -11.7 6.9
20.7881 -28.5 24.9
24.3431 -30.9 47.4
24.3431 -2.1 2.4
3.11821 -18.9 42.9
3.11821 -6.9 15.9
3.11821 -16.5 69.9
3.11821 -18.9 69.9
3.11821 -6.9 29.4
9.21906 -9.3 15.9
9.21906 -6.9 42.9
27.0697 -30.9 2.4
24.3733 -1.8 6.9
22.1137 -30.6 60.9
22.1137 -11.4 15.9
33.3965 -28.2 11.4
21.5262 -28.2 42.9
21.5262 -4.2 65.4
27.145 -30.6 2.4
23.1531 -30.6 33.9
16.7058 -28.2 51.9
16.7058 -21 60.9
16.7058 -25.8 20.4
21.3002 -11.4 38.4
21.3002 -28.2 11.4
2.21438 -4.2 15.9
2.87719 -16.2 42.9
2.87719 -6.6 38.4
2.87719 -23.4 6.9
31.2424 -4.2 6.9
18.0314 -28.2 47.4
18.0314 -21 51.9
20.4265 -23.4 69.9
40.0396 -23.4 6.9
40.1451 -23.4 6.9
22.7162 -23.4 33.9
25.2319 -28.2 38.4
25.2319 -28.2 33.9
25.2319 -28.2 29.4
40.2656 -23.4 6.9
21.8727 -11.1 15.9
21.722 -3.9 65.4
21.722 -35.1 69.9
20.7881 -11.1 51.9
20.7881 -27.9 60.9
20.5621 -27.9 6.9
21.3454 -11.1 38.4
16.5401 -27.9 65.4
25.488 -30.3 65.4
1.77753 -8.7 38.4
19.7939 -11.1 29.4
22.2493 -23.1 29.4
24.087 -20.7 56.4
24.087 -1.5 11.4
24.087 -25.5 6.9
36.8612 -27.9 11.4
37.0721 -27.9 6.9
36.9515 -27.9 6.9
25.7441 -32.7 56.4
37.2378 -27.9 6.9
23.9364 -32.7 29.4
3.25378 -15.9 20.4
3.25378 -18.3 38.4
3.25378 -27.9 11.4
3.25378 -6.3 11.4
26.5123 -35.1 56.4
23.6502 -32.7 51.9
18.0615 -30.3 60.9
22.656 -23.1 33.9
22.1137 -25.5 29.4
2.34996 -30.3 56.4
21.014 -27.6 24.9
21.4358 -10.8 29.4
21.4358 -10.8 33.9
21.4358 -27.6 2.4
19.8541 -10.8 29.4
21.6015 -34.8 69.9
22.0836 -10.8 11.4
20.2156 -10.8 6.9
20.2156 -30 2.4
20.2156 -27.6 20.4
25.3524 -32.4 29.4
3.3743 -30 15.9
3.3743 -15.6 20.4
20.4115 -10.8 65.4
20.4115 -10.8 69.9
22.4903 -3.6 51.9
22.4903 -10.8 2.4
22.4903 -32.4 47.4
3.01276 -22.8 6.9
3.01276 -22.8 51.9
3.01276 -30 29.4
18.8298 -20.4 33.9
18.8298 -20.4 29.4
20.5922 -34.8 47.4
20.5922 -27.6 38.4
26.3767 -34.8 56.4
36.3791 -27.6 33.9
36.3791 -27.6 29.4
25.8043 -32.4 56.4
14.7174 -32.4 65.4
24.0268 -25.2 42.9
24.0268 -25.2 20.4
26.7533 -15.6 42.9
16.7058 -25.2 15.9
25.9248 -27.6 11.4
26.0453 -34.8 56.4
34.0894 -22.8 69.9
1.416 -8.4 69.9
23.7406 -30 29.4
28.6062 -15.6 6.9
2.07881 -8.4 56.4
2.07881 -30 69.9
2.07881 -15.6 38.4
4.15761 -18 2.4
7.54697 -3.6 38.4
8.55625 -8.4 29.4
18.2423 -20.4 47.4
3.67557 -5.7 6.9
3.67557 -22.5 24.9
3.67557 -17.7 29.4
24.5842 -0.9 2.4
21.5111 -10.5 38.4
3.20859 -5.7 29.4
28.335 -15.3 24.9
17.1878 -20.1 56.4
22.7765 -22.5 33.9
20.8333 -27.3 24.9
17.7904 -32.1 42.9
17.7904 -20.1 56.4
20.0801 -24.9 60.9
22.5053 -32.1 47.4
23.0928 -29.7 33.9
18.167 -20.1 47.4
14.868 -15.3 15.9
1.47625 -8.1 69.9
1.79259 -8.1 38.4
2.72655 -5.7 42.9
25.4127 -29.7 65.4
2.27464 -5.7 47.4
20.3512 -27.3 29.4
4.248 -5.7 56.4
4.248 -8.1 60.9
1.20511 -3.3 29.4
35.1288 -12.9 65.4
33.9689 -22.5 69.9
21.948 -10.2 15.9
4.08229 -17.4 2.4
4.14255 -7.8 60.9
4.14255 -7.8 33.9
3.8714 -22.2 11.4
22.7012 -3 47.4
3.47974 -17.4 47.4
22.2945 -22.2 29.4
21.6919 -34.2 69.9
19.7035 -10.2 33.9
28.1995 -15 33.9
15.0939 -22.2 20.4
17.9561 -27 20.4
23.379 -29.4 47.4
20.6525 -34.2 47.4
17.0221 -29.4 47.4
23.0627 -22.2 6.9
8.07421 -5.4 51.9
19.2365 -29.4 38.4
19.2365 -29.4 15.9
20.999 -29.4 29.4
23.5598 -31.8 51.9
23.5598 -3 24.9
0.406723 -10.2 38.4
1.22017 -22.2 42.9
1.22017 -24.6 33.9
1.22017 -22.2 24.9
1.37081 -7.8 69.9
1.85285 -7.8 38.4
18.3628 -27 6.9
18.3628 -19.8 42.9
20.0349 -24.6 65.4
20.0349 -27 38.4
25.3675 -29.4 65.4
2.4554 -5.4 47.4
19.9596 -24.6 60.9
24.2527 -24.6 11.4
1.05447 -0.6 42.9
21.3756 -27 2.4
3.01276 -29.4 29.4
8.63157 -7.8 29.4
24.4787 -0.6 2.4
24.4787 -24.6 24.9
2.63617 -5.4 42.9
9.12867 -7.8 24.9
9.12867 -24.6 56.4
22.2191 -2.7 69.9
19.4474 -29.1 2.4
19.4474 -29.1 24.9
21.5563 -26.7 2.4
21.7823 -9.9 20.4
8.46587 -5.1 2.4
41.4858 -0.3 2.4
22.7313 -21.9 33.9
23.3489 -29.1 33.9
24.1172 -24.3 20.4
24.1172 -19.5 56.4
20.3512 -26.7 29.4
9.77642 -7.5 65.4
20.4717 -26.7 6.9
17.9711 -24.3 24.9
17.9711 -24.3 29.4
17.9711 -26.7 20.4
6.08578 -5.1 65.4
3.85634 -17.1 11.4
3.85634 -21.9 11.4
25.3373 -26.7 38.4
3.44961 -14.7 33.9
0.677872 -2.7 42.9
1.65702 -24.3 29.4
1.7474 -7.5 38.4
20.2006 -26.7 38.4
20.2006 -9.9 6.9
23.5146 -31.5 51.9
23.5146 -2.7 24.9
24.3281 -0.3 6.9
15.1391 -24.3 15.9
4.0371 -17.1 2.4
19.1009 -9.9 65.4
21.1647 -26.4 24.9
9.68604 -7.2 51.9
9.68604 -7.2 56.4
9.68604 -7.2 47.4
41.4104 0 2.4
7.9085 -31.2 29.4
7.9085 -2.4 69.9
22.0233 -2.4 69.9
18.4682 -19.2 42.9
18.4682 -26.4 24.9
18.4682 -24 42.9
3.61532 -16.8 29.4
5.72425 -4.8 60.9
20.6826 -33.6 47.4
20.6826 -26.4 38.4
8.14953 -31.2 15.9
25.3072 -31.2 29.4
18.9503 -19.2 29.4
21.8124 -9.6 15.9
10.9363 -26.4 38.4
11.795 -26.4 2.4
11.087 -2.4 47.4
11.4334 0 65.4
19.3269 -28.8 56.4
19.3269 -28.8 2.4
21.6316 -2.4 65.4
21.6316 -33.6 69.9
21.4057 -26.4 24.9
11.6142 -26.4 11.4
19.1009 -9.6 65.4
19.1009 -24 11.4
19.1009 -9.6 69.9
19.4926 -19.2 11.4
3.01276 -4.8 33.9
11.2677 0 65.4
15.1693 -26.4 6.9
27.2504 -28.8 2.4
25.1566 -16.8 42.9
17.9561 -26.4 20.4
19.7637 -9.6 29.4
19.7637 -26.4 24.9
20.3211 -9.6 2.4
18.2724 -19.2 38.4
33.3362 -26.4 11.4
11.9607 -26.4 2.4
18.7846 -19.2 33.9
18.7846 -19.2 29.4
26.0604 -33.6 6.9
26.0604 -33.6 56.4
6.02553 -4.8 65.4
6.02553 -4.8 56.4
24.3431 0 6.9
9.30944 -4.8 42.9
22.2945 -2.4 56.4
20.0048 -28.8 47.4
20.0048 -28.8 69.9
20.0048 -24 60.9
24.8101 -28.8 60.9
9.64084 -4.8 42.9
3.13327 -28.8 38.4
3.13327 -28.8 33.9
3.13327 -21.6 60.9
3.13327 -4.8 42.9
20.0198 -28.8 65.4
17.3234 -19.2 56.4
24.5992 -24 11.4
10.6501 -4.8 42.9
20.547 -9.6 69.9
20.8182 -26.4 24.9
10.0928 -26.4 56.4
19.4323 -9.6 42.9
19.4323 -26.4 42.9
11.0568 -2.4 69.9
11.0568 -26.4 24.9
21.3906 -9.6 38.4
18.3628 -26.4 6.9
18.3628 -19.2 42.9
13.211 -33.6 51.9
13.211 -19.2 20.4
23.4996 -28.8 65.4
12.6988 -2.4 56.4
19.7336 -28.8 33.9
0.31634 -2.4 51.9
17.7452 -19.2 15.9
9.88187 -7.5 65.4
9.88187 -7.5 2.4
18.4833 -5.1 33.9
27.4613 -29.1 2.4
19.3419 -29.1 15.9
19.3419 -9.9 47.4
19.3419 -26.7 33.9
17.6699 -29.1 51.9
21.014 -29.1 29.4
18.3327 -19.5 38.4
18.3327 -26.7 6.9
18.875 -19.5 29.4
0.256085 -2.7 51.9
18.1368 -19.5 47.4
20.6374 -26.7 6.9
22.4752 -2.7 51.9
17.9109 -26.7 47.4
19.8993 -19.5 6.9
22.1589 -29.1 42.9
19.0256 -29.1 42.9
19.0256 -9.9 65.4
25.1566 -17.1 42.9
9.23412 -5.1 47.4
9.23412 -7.5 15.9
0.466978 -21.9 33.9
9.00816 -7.5 24.9
20.1554 -9.9 6.9
35.3849 -33.9 2.4
0.933957 -0.3 42.9
19.6884 -9.9 29.4
4.76017 -7.5 33.9
24.6444 -29.1 65.4
11.1171 -2.7 47.4
29.4046 -31.5 2.4
0.768255 -24.3 38.4
23.8159 -0.3 20.4
41.7117 -0.3 2.4
11.795 -26.7 6.9
29.0732 -31.5 2.4
20.8634 -34.2 47.4
20.8634 -27 38.4
27.4463 -15 56.4
23.1983 -27 51.9
9.89693 -27 65.4
22.4602 -22.2 29.4
3.19353 -17.4 42.9
3.19353 -5.4 15.9
3.19353 -15 69.9
3.19353 -17.4 69.9
3.19353 -5.4 29.4
3.25378 -5.4 11.4
3.25378 -22.2 2.4
12.6536 -3 56.4
16.8414 -22.2 60.9
0.677872 -3 42.9
18.2875 -19.8 38.4
17.7151 -19.8 15.9
24.5691 -29.4 69.9
19.4173 -29.4 20.4
19.4173 -10.2 42.9
13.4219 -31.8 20.4
13.4219 -24.6 6.9
0.949021 -0.6 42.9
12.8494 -29.4 51.9
12.8494 -19.8 11.4
8.13446 -31.8 24.9
8.13446 -5.4 56.4
27.9133 -15 38.4
8.2851 -5.4 2.4
18.6942 -29.4 24.9
27.9886 -15 24.9
26.6328 -15 42.9
8.46587 -31.8 2.4
8.70689 -7.8 29.4
20.1705 -10.2 6.9
13.211 -34.2 51.9
13.211 -19.8 20.4
18.0013 -29.4 29.4
8.84246 -7.8 24.9
21.963 -10.2 15.9
21.963 -10.2 11.4
35.4 -34.2 2.4
35.4 -27 65.4
41.6364 -0.6 2.4
2.30476 -5.4 47.4
20.7128 -27.3 38.4
2.832 -5.7 42.9
20.1554 -20.1 6.9
11.5841 -3.3 51.9
22.4451 -22.5 29.4
17.8657 -20.1 15.9
23.9213 -0.9 20.4
23.9213 -32.1 29.4
16.8414 -22.5 15.9
16.8414 -22.5 60.9
7.92357 -3.3 69.9
1.0394 -0.9 42.9
1.0394 -3.3 33.9
14.1148 -20.1 29.4
21.014 -29.7 29.4
21.014 -34.5 69.9
22.7916 -27.3 33.9
15.9225 -29.7 11.4
17.4288 -32.1 69.9
17.4288 -24.9 2.4
17.4288 -29.7 42.9
22.9723 -27.3 51.9
4.29319 -8.1 33.9
27.9584 -15.3 38.4
42.5704 -32.1 47.4
12.9097 -29.7 51.9
21.5865 -3.3 65.4
21.5865 -34.5 69.9
24.6896 -29.7 60.9
19.2516 -29.7 15.9
33.9237 -22.5 69.9
30.685 -20.1 20.4
2.6663 -30 47.4
8.93285 -8.4 29.4
33.1404 -13.2 69.9
20.3211 -27.6 29.4
21.3605 -27.6 11.4
15.1693 -22.8 20.4
20.6073 -27.6 6.9
20.6073 -10.8 60.9
20.6073 -34.8 47.4
4.32332 -8.4 33.9
21.481 -3.6 65.4
11.5088 -1.2 65.4
20.9236 -27.6 24.9
18.4682 -6 33.9
18.4682 -32.4 69.9
18.4682 -20.4 24.9
16.1484 -32.4 60.9
39.6028 -22.8 6.9
17.9109 -25.2 24.9
17.9109 -25.2 29.4
17.9109 -27.6 20.4
21.0743 -27.6 15.9
1.79259 -8.4 38.4
10.3037 -6 42.9
22.5204 -32.4 47.4
17.5042 -30 38.4
18.0314 -20.4 47.4
19.5378 -10.8 38.4
19.5378 -30 51.9
19.5378 -20.4 11.4
22.2794 -30.3 42.9
35.5807 -35.1 2.4
19.583 -27.9 42.9
19.583 -20.7 15.9
18.1067 -27.9 11.4
18.1067 -30.3 60.9
20.5772 -11.1 69.9
20.5772 -27.9 6.9
18.2573 -27.9 6.9
18.2573 -20.7 42.9
14.8981 -15.9 15.9
2.24451 -15.9 38.4
2.36502 -23.1 11.4
35.8218 -27.9 38.4
16.284 -32.7 60.9
16.284 -6.3 38.4
20.1102 -30.3 47.4
20.1102 -30.3 69.9
20.1102 -25.5 60.9
7.92357 -3.9 69.9
35.9573 -27.9 42.9
22.5957 -30.3 33.9
22.5957 -3.9 47.4
36.123 -27.9 42.9
8.25497 -32.7 6.9
18.649 -30.3 56.4
18.649 -25.5 24.9
21.2852 -11.1 38.4
1.14485 -3.9 33.9
1.14485 -27.9 51.9
1.14485 -3.9 29.4
1.61183 -23.1 20.4
20.9387 -27.9 24.9
20.9387 -30.3 29.4
1.73234 -8.7 38.4
20.7881 -27.9 24.9
23.4092 -30.3 65.4
11.4786 -3.9 51.9
19.2214 -21 29.4
7.0348 -1.8 56.4
17.1577 -21 56.4
25.0813 -28.2 42.9
25.0813 -18.6 42.9
20.0499 -30.6 47.4
20.0499 -30.6 69.9
20.0499 -25.8 60.9
24.2527 -25.8 11.4
22.2493 -35.4 56.4
22.2493 -30.6 2.4
22.2493 -23.4 6.9
5.27234 -6.6 60.9
14.627 -30.6 51.9
21.8124 -11.4 15.9
1.50638 -23.4 20.4
3.84127 -18.6 15.9
3.84127 -18.6 11.4
4.0371 -18.6 2.4
3.61532 -18.6 24.9
7.27582 -4.5 51.9
7.44153 -4.5 42.9
18.2573 -21.3 47.4
25.0511 -35.7 69.9
19.2817 -11.7 65.4
19.2817 -26.1 11.4
19.2817 -11.7 69.9
12.4126 -28.5 2.4
17.1125 -21.3 56.4
14.7174 -30.9 51.9
20.1102 -28.5 38.4
2.96757 -16.5 42.9
20.4265 -30.9 42.9
20.4265 -11.7 65.4
2.54579 -23.7 11.4
43.8207 -11.7 47.4
19.7185 -11.7 29.4
21.6768 -28.5 51.9
10.153 -28.5 56.4
8.2851 -33.3 6.9
8.2851 -26.1 69.9
8.2851 -2.1 56.4
37.539 -28.5 6.9
3.17847 -30.9 2.4
30.0071 -9.3 6.9
16.7811 -23.7 15.9
16.7811 -23.7 60.9
23.4996 -33.3 51.9
11.8552 -28.5 2.4
1.416 -9.3 69.9
0.0150638 -26.1 47.4
0.0150638 -23.7 38.4
0.0150638 -11.7 2.4
18.0615 -30.9 60.9
18.0615 -30.9 29.4
9.62578 -4.8 42.6
9.62578 -4.8 33.6
3.11821 -21.6 56.1
10.62 -26.4 42.6
20.547 -9.6 69.6
24.6595 -28.8 69.6
10.2133 -26.4 56.1
2.48553 -21.6 11.1
19.7637 -9.6 29.1
21.3454 -9.6 38.1
21.3454 -26.4 11.1
20.8333 -26.4 24.6
18.7093 -28.8 24.6
20.0048 -28.8 65.1
20.0048 -28.8 47.1
26.196 -33.6 56.1
19.4625 -26.4 42.6
19.4625 -19.2 15.6
9.97225 -26.4 60.6
20.2006 -26.4 20.1
20.2006 -31.2 56.1
10.3639 -4.8 42.6
11.0719 -2.4 69.6
11.0719 -26.4 24.6
17.2631 -19.2 56.1
23.4845 -28.8 65.1
24.2527 -24 20.1
24.2527 -19.2 56.1
12.6988 -2.4 56.1
0 -24 47.1
0 -21.6 38.1
0 -9.6 2.1
0.150638 -9.6 2.1
0.150638 -2.4 51.6
8.75208 -7.2 29.1
17.6849 -19.2 56.1
17.6849 -31.2 33.6
16.9468 -28.8 47.1
0.271149 -2.4 51.6
19.0557 -24 2.1
9.85174 -7.5 65.1
18.2573 -26.7 47.1
18.2573 -19.5 51.6
17.6247 -29.1 51.6
0.301276 -2.7 51.6
19.3721 -29.1 20.1
19.3721 -9.9 42.6
19.2365 -19.5 29.1
21.0291 -29.1 29.1
18.6641 -29.1 24.6
10.379 -5.1 42.6
17.8054 -26.7 20.1
2.44034 -5.1 47.1
10.1379 -26.7 56.1
19.9445 -19.5 6.6
22.2493 -24.3 29.1
20.6826 -33.9 47.1
20.6826 -26.7 38.1
20.1554 -9.9 6.6
20.4265 -21.9 69.6
41.8172 -0.3 2.1
35.5355 -26.7 65.1
22.4903 -31.5 47.1
27.4613 -14.7 69.6
16.9619 -29.1 47.1
25.1264 -26.7 42.6
25.1264 -17.1 42.6
11.1774 -2.7 47.1
13.3164 -31.5 20.1
0 -24.3 47.1
0 -21.9 38.1
0 -9.9 2.1
29.4498 -31.5 2.1
11.81 -26.7 2.1
24.6896 -29.1 69.6
3.14834 -17.1 47.1
22.3848 -3 69.6
20.8785 -29.4 47.1
20.8785 -29.4 33.6
24.7197 -29.4 69.6
13.6779 -34.2 24.6
23.0928 -27 51.6
27.4764 -15 69.6
0.677872 -3 42.6
0.949021 -0.6 42.6
3.25378 -22.2 29.1
3.25378 -15 24.6
3.25378 -5.4 24.6
3.25378 -17.4 51.6
3.25378 -17.4 42.6
18.5586 -31.8 42.6
17.7301 -19.8 65.1
17.7301 -31.8 42.6
22.6108 -22.2 33.6
23.9967 -0.6 15.6
23.9967 -24.6 42.6
12.8344 -3 56.1
18.0465 -19.8 51.6
18.0465 -27 11.1
28.0187 -15 38.1
18.3779 -19.8 42.6
26.5876 -34.2 56.1
20.1554 -10.2 6.6
20.2156 -27 29.1
2.22945 -3 15.6
42.3595 -31.8 47.1
17.3987 -31.8 69.6
17.3987 -24.6 2.1
17.3987 -29.4 42.6
20.0198 -20.1 6.6
20.0198 -10.5 15.6
20.0198 -29.7 56.1
20.0198 -32.1 42.6
2.832 -5.7 2.1
20.6977 -27.3 6.6
22.2643 -29.7 42.6
22.4451 -32.1 47.1
17.9862 -27.3 47.1
12.985 -20.1 11.1
7.63736 -3.3 38.1
17.5795 -29.7 38.1
17.5795 -20.1 69.6
1.05447 -3.3 33.6
2.09387 -22.5 15.6
22.9271 -27.3 51.6
22.7765 -27.3 33.6
26.7383 -15.3 42.6
4.20281 -17.7 2.1
17.8205 -24.9 24.6
17.8205 -24.9 29.1
17.8205 -27.3 20.1
18.89 -20.1 29.1
21.2099 -10.5 38.1
7.92357 -32.1 24.6
7.92357 -5.7 56.1
11.6142 -27.3 11.1
27.9886 -15.3 38.1
19.6282 -29.7 33.6
20.2608 -25.2 65.1
19.5227 -10.8 38.1
2.65123 -30 47.1
2.71149 -22.8 56.1
2.71149 -15.6 42.6
20.8031 -34.8 47.1
20.8031 -27.6 38.1
22.43 -3.6 51.6
15.2295 -27.6 6.6
15.2295 -27.6 29.1
17.5945 -20.4 69.6
33.3212 -27.6 11.1
18.4682 -20.4 24.6
18.4682 -13.2 69.6
21.4961 -27.6 24.6
4.47395 -8.4 33.6
39.7384 -22.8 6.6
18.6339 -27.6 51.6
19.824 -10.8 24.6
19.824 -10.8 20.1
19.824 -30 6.6
8.97804 -8.4 24.6
11.569 -3.6 51.6
21.2249 -27.6 15.6
17.0372 -20.4 56.1
35.6109 -35.1 2.1
35.6109 -27.9 65.1
19.7035 -11.1 33.6
7.99889 -6.3 20.1
15.0186 -15.9 15.6
2.27464 -15.9 38.1
2.27464 -30.3 65.1
23.8159 -30.3 29.1
23.8159 -20.7 38.1
35.8368 -27.9 38.1
22.415 -23.1 6.6
8.17965 -32.7 15.6
8.17965 -6.3 11.1
8.17965 -32.7 6.6
20.5922 -27.9 6.6
1.0394 -1.5 42.6
20.2156 -27.9 38.1
18.9804 -20.7 29.1
36.0477 -27.9 42.6
9.35463 -6.3 42.6
9.03829 -8.7 24.6
19.2968 -30.3 56.1
19.2968 -30.3 2.1
18.3477 -20.7 38.1
18.6189 -30.3 24.6
10.4091 -6.3 42.6
5.42298 -6.3 60.6
23.3941 -30.3 47.1
19.2064 -21 24.6
6.98961 -18.6 60.6
17.2933 -21 56.1
5.33259 -6.6 60.6
16.2991 -33 60.6
25.2922 -35.4 11.1
25.2922 -28.2 38.1
19.5679 -11.4 33.6
20.0198 -33 42.6
20.0198 -30.6 65.1
14.8981 -16.2 15.6
16.8414 -23.4 60.6
21.1948 -28.2 15.6
9.35463 -6.6 42.6
21.7973 -11.4 20.1
21.7973 -30.6 60.6
22.1438 -4.2 69.6
22.1438 -30.6 42.6
24.3431 -1.8 6.6
37.6445 -28.2 6.6
37.6445 -23.4 6.6
2.51566 -23.7 11.1
19.6282 -21.3 11.1
19.6282 -11.7 33.6
7.30595 -4.5 51.6
14.868 -33.3 65.1
7.60723 -4.5 38.1
7.60723 -6.9 33.6
7.4114 -4.5 42.6
17.1878 -21.3 56.1
24.9758 -35.7 69.6
19.8089 -33.3 42.6
19.8089 -30.9 65.1
18.3929 -21.3 38.1
12.036 -28.5 2.1
10.3639 -28.5 47.1
20.1102 -28.5 38.1
20.1102 -11.7 6.6
43.9261 -11.7 47.1
12.5783 -28.5 2.1
21.6166 -35.7 69.6
16.8865 -30.9 47.1
23.4996 -30.9 65.1
23.4996 -33.3 51.6
21.2099 -28.5 15.6
17.9561 -21.3 51.6
8.52612 -33.3 2.1
9.42995 -6.9 42.6
17.8657 -26.1 24.6
17.8657 -26.1 29.1
17.8657 -28.5 20.1
11.8552 -28.5 2.1
16.525 -28.5 65.1
16.525 -28.5 56.1
8.6617 -9.3 29.1
0 -26.1 47.1
0 -23.7 38.1
0 -11.7 2.1
0.105447 -4.5 51.6
7.30595 -4.5 53.4
20.306 -26.1 62.4
20.306 -21.3 3.9
20.306 -30.9 44.4
20.306 -11.7 12.9
25.0361 -35.7 71.4
19.1461 -21.3 26.4
19.1461 -33.3 48.9
2.54579 -6.9 53.4
21.9179 -33.3 62.4
18.0314 -28.5 48.9
18.0314 -21.3 53.4
13.934 -23.7 21.9
9.3697 -9.3 17.4
9.3697 -6.9 44.4
19.7035 -30.9 35.4
19.7035 -11.7 30.9
11.7799 -2.1 62.4
13.3767 -21.3 21.9
3.34417 -6.9 12.9
6.77872 -18.9 62.4
0.0753191 -26.1 48.9
0.0753191 -23.7 39.9
0.0753191 -11.7 3.9
17.8356 -26.1 26.4
16.1484 -33.3 62.4
23.6201 -33.3 53.4
25.8043 -33.3 57.9
20.6374 -30.9 48.9
26.2261 -35.7 57.9
3.50987 -18.9 26.4
21.2701 -28.5 12.9
19.2666 -25.8 8.4
19.2666 -11.4 53.4
21.1647 -28.2 17.4
