Run 14942
Subrun 120
Event 1200010
17.5078 -17.55 72.95
21.2484 4.05 68.45
23.3116 -7.95 14.45
24.4685 4.05 63.95
24.9698 -12.75 81.95
13.4586 -0.75 63.95
24.8155 -12.75 81.95
41.7256 6.45 59.45
24.6227 11.25 59.45
27.8042 6.45 63.95
27.9006 6.45 63.95
9.91079 6.45 18.95
22.521 1.35 68.45
25.5675 -10.65 72.95
20.5157 1.35 68.45
24.025 6.15 63.95
19.5324 -1.05 63.95
17.1993 -13.05 72.95
41.5328 -3.45 50.45
5.82307 -17.85 59.45
28.4405 6.15 63.95
28.4405 8.55 63.95
32.8174 10.95 63.95
27.0908 -17.85 81.95
27.5728 6.15 63.95
17.3921 -17.85 72.95
21.7112 -17.85 14.45
25.7603 -10.65 72.95
35.3819 13.35 59.45
2.79584 -15.45 59.45
26.4159 -10.65 72.95
42.439 8.55 63.95
Run 14942
Subrun 126
Event 1260050
53.526 -13.05 18.65
25.6446 -17.85 16.85
8.04046 -17.85 46.55
Run 14942
Subrun 126
Event 1260052
48.667 -2.85 29.45
11.2219 -17.25 46.55
48.5127 -3.15 27.65
44.6371 -2.55 30.35
Run 14942
Subrun 127
Event 1270002
36.9244 -1.05 56.15
Run 14942
Subrun 127
Event 1270003
24.1985 -8.25 64.55
7.90549 -1.05 74.45
26.898 10.35 37.25
17.9898 -13.95 70.55
Run 14942
Subrun 127
Event 1270004
13.4393 -0.15 48.05
35.2084 -1.65 78.35
6.13158 0.15 45.65
Run 14942
Subrun 127
Event 1270005
57.8836 -8.25 36.35
Run 14942
Subrun 127
Event 1270008
5.0518 -8.85 43.85
Run 14942
Subrun 127
Event 1270010
25.0276 1.05 37.25
25.8375 15.15 41.75
25.9532 -13.95 28.25
24.7963 -11.55 28.25
24.7191 -2.25 32.75
26.1074 -14.25 28.25
25.4711 7.05 37.25
25.3747 1.95 37.25
25.3747 16.35 46.25
25.7989 13.95 41.75
25.7411 13.65 41.75
25.4518 6.45 37.25
25.2397 1.65 37.25
28.7104 13.35 41.75
25.2204 3.75 37.25
25.8953 -15.45 28.25
25.7025 15.45 42.05
24.8734 -1.65 33.05
45.177 -13.65 82.55
24.8348 -11.55 28.55
25.2783 2.55 37.55
25.1048 -14.25 28.55
25.1048 9.75 42.05
25.2783 -0.15 37.55
25.7989 14.25 42.05
25.8375 13.95 42.05
25.2397 1.95 37.55
25.0469 -0.75 37.55
28.6333 13.35 42.05
25.6254 13.35 42.05
25.394 3.15 36.65
25.8567 15.15 41.15
30.0987 7.95 41.15
25.2204 5.25 36.65
25.2204 2.85 36.65
25.876 -13.95 27.65
30.2144 7.65 41.15
25.7025 14.85 41.15
27.6307 7.65 36.65
25.0662 -14.25 27.65
25.0662 9.75 41.15
27.6499 7.35 36.65
28.1898 7.35 36.65
28.3634 14.55 41.15
25.0662 -0.15 36.65
24.4877 -17.25 23.15
28.9033 13.65 41.15
26.6087 -12.75 45.65
29.1346 13.65 41.15
26.8787 6.45 36.65
26.0303 -15.45 27.65
26.2038 -15.45 27.65
26.3195 -15.45 27.65
28.7297 13.35 41.15
25.4518 8.25 36.95
25.8375 15.45 41.45
25.2397 3.45 36.95
29.9445 7.95 41.45
25.0662 0.75 36.95
25.0662 5.55 36.95
25.2012 3.15 36.95
25.0469 0.45 36.95
30.3301 7.65 41.45
26.146 -14.25 27.95
24.6227 11.85 41.45
26.2424 -14.55 27.95
26.3773 -14.85 27.95
25.6254 13.95 41.45
25.6639 13.65 41.45
25.4133 1.35 36.95
28.614 13.35 41.45
25.7218 13.35 41.45
24.9891 8.55 45.05
24.9891 -1.05 36.05
24.9891 -1.05 40.55
24.1792 -5.85 36.05
27.1872 6.45 40.55
25.0276 -0.75 40.55
24.8348 -12.75 31.55
24.8348 -15.15 31.55
24.8734 -12.45 31.55
27.1293 6.75 40.55
25.1626 4.35 40.55
25.6254 13.95 45.05
25.8953 -14.85 31.55
25.3747 6.75 40.55
25.8375 14.25 45.05
29.3467 14.25 45.05
25.3747 2.25 40.55
29.0575 14.25 45.05
31.7762 7.35 45.05
31.7184 7.65 45.05
23.89 0.75 36.05
24.0057 1.05 36.05
25.1626 3.75 40.25
24.6806 -3.45 35.75
31.0435 6.15 44.75
24.7191 -3.15 35.75
25.6061 13.65 44.75
25.3361 1.65 40.25
25.8182 13.65 44.75
25.8182 -15.15 31.25
31.005 6.45 44.75
27.3607 6.75 40.25
31.1399 6.75 44.75
25.394 6.75 40.25
25.9339 -14.85 31.25
27.6885 7.05 40.25
24.2564 -4.95 35.75
31.6991 7.65 44.75
25.0084 0.75 40.25
23.7165 7.95 40.25
25.0084 -10.95 31.25
25.0084 -13.35 31.25
25.1819 3.75 39.35
25.1626 4.05 39.35
25.1626 1.65 39.35
24.9698 -0.75 39.35
28.1898 6.75 39.35
28.3441 13.95 43.85
28.6333 14.25 43.85
25.124 4.65 39.35
25.2976 4.95 39.35
25.8567 14.55 43.85
25.5097 14.55 43.85
24.507 -16.65 25.85
25.9532 14.85 43.85
24.4877 -16.35 25.85
25.0084 0.45 39.35
25.5675 14.85 43.85
25.3554 2.85 39.35
25.3554 17.25 48.35
25.0855 4.05 39.05
24.8927 -12.75 30.05
24.8348 -2.85 34.55
25.5482 13.95 43.55
25.8182 13.95 43.55
28.7297 14.25 43.55
24.6034 11.85 43.55
25.5482 7.05 39.05
25.5482 14.25 43.55
25.8375 14.25 43.55
25.3169 2.25 39.05
25.0662 4.65 39.05
24.6034 12.15 43.55
24.9698 10.05 43.55
24.9698 0.45 34.55
24.9698 0.45 39.05
25.9532 -13.95 30.05
25.2012 0.75 39.05
25.9724 15.15 43.55
25.394 7.95 39.05
25.1626 1.05 39.05
25.876 -13.35 30.05
28.9997 15.45 43.55
24.3335 -17.55 27.35
29.2503 13.65 45.35
25.0084 -0.45 40.85
26.9558 6.75 40.85
40.4723 -14.85 85.85
25.0662 -0.15 40.85
25.876 14.55 45.35
25.3747 4.95 40.85
25.6832 14.55 45.35
28.6333 14.55 45.35
25.2204 0.45 40.85
25.7025 14.85 45.35
27.3029 7.95 40.85
26.8401 -10.95 49.85
24.6034 10.95 44.45
25.6254 13.35 44.45
25.3747 6.15 39.95
25.876 -15.45 30.95
27.8042 6.75 39.95
27.3414 6.75 39.95
27.4571 6.75 39.95
26.628 -12.15 48.95
26.3388 -14.55 30.95
24.9698 9.75 44.45
24.9698 0.15 35.45
24.9698 0.15 39.95
26.8787 -14.25 48.95
25.0084 10.05 44.45
25.0084 0.45 35.45
25.0084 0.45 39.95
31.5256 7.95 44.45
25.1819 5.55 39.95
25.3554 17.85 48.95
25.876 15.45 44.45
25.876 -13.35 30.95
25.1819 5.85 39.95
25.6254 15.45 44.45
31.2942 8.25 44.45
27.9392 6.75 39.65
25.2204 1.95 39.65
26.1653 -14.55 30.65
24.9891 -0.15 39.65
25.1433 0.15 39.65
25.1626 5.25 39.65
25.3169 7.65 39.65
25.876 -13.95 30.65
25.6639 14.85 44.15
25.5675 15.15 44.15
24.4685 -16.05 26.15
25.8375 15.15 44.15
25.8375 -13.65 30.65
25.3361 3.15 39.65
24.5263 13.05 44.15
25.1048 3.75 38.75
25.7411 13.35 43.25
25.5675 1.65 38.75
24.9312 -3.15 34.25
25.7603 13.65 43.25
24.9312 -12.45 29.75
25.1433 4.95 38.75
25.2397 5.25 38.75
24.9312 -13.95 29.75
24.9312 10.05 43.25
25.2397 3.15 38.75
24.9312 -11.25 29.75
25.124 5.85 38.75
25.8182 13.35 42.95
25.4904 6.15 38.45
25.3747 1.65 38.45
25.3747 16.05 47.45
25.4133 1.95 38.45
25.1048 4.65 38.45
25.394 2.25 38.45
25.394 16.65 47.45
25.2783 4.95 38.45
25.124 0.45 38.45
25.0855 5.55 38.45
25.8182 15.45 42.95
25.3169 5.85 38.45
25.3169 3.45 38.45
24.9312 -13.35 28.85
24.9312 10.65 42.35
25.7218 8.25 37.85
25.7218 15.45 42.35
25.3361 3.15 37.85
25.7218 15.15 42.35
25.2783 5.25 37.85
27.0522 7.65 37.85
25.7411 14.85 42.35
25.8182 14.55 42.35
25.2783 2.55 37.85
25.4518 7.35 37.85
27.0136 7.35 37.85
25.0855 -0.15 37.85
25.529 7.05 37.85
25.0662 -0.45 37.85
28.5176 6.45 37.85
24.9505 -15.45 28.85
24.9505 8.55 42.35
25.4325 3.45 38.15
25.5097 7.95 38.15
25.8182 15.15 42.65
25.2783 3.15 38.15
25.8375 14.85 42.65
25.4711 7.65 38.15
25.0855 0.45 38.15
25.3169 2.85 38.15
25.1048 9.75 42.65
25.1048 0.15 33.65
25.1048 0.15 38.15
26.3195 -14.55 29.15
25.394 7.05 38.15
25.0084 -0.75 38.15
25.3747 15.75 47.15
Run 14942
Subrun 127
Event 1270011
55.3577 -11.25 28.85
26.1653 -4.95 17.45
Run 14942
Subrun 127
Event 1270012
43.6923 -13.35 37.25
44.2322 8.25 41.75
43.7694 -13.65 37.25
43.1717 12.75 55.25
44.3286 7.95 41.75
44.4829 10.35 55.25
43.9815 7.95 41.75
46.5267 10.05 46.25
45.1192 9.75 77.75
38.1199 -14.25 46.25
29.9445 -9.45 64.25
45.4084 -14.55 41.75
45.8133 9.15 59.75
50.2481 1.95 46.25
49.9589 -17.25 28.25
43.8851 -13.65 37.55
42.9982 -13.65 60.05
44.6371 7.95 42.05
46.3339 10.05 46.55
46.7388 10.05 15.05
46.7388 -16.35 28.55
46.8738 -16.35 28.55
34.1286 -9.15 33.05
44.8106 10.05 24.05
45.1384 9.75 73.55
45.5048 9.45 60.05
45.6976 9.15 60.05
41.0507 -12.45 42.05
41.0122 -12.75 42.05
43.4224 -15.75 41.15
45.2927 10.65 68.15
46.3917 10.05 45.65
46.3917 10.05 36.65
46.681 10.05 14.15
43.5573 -13.95 36.65
45.659 9.45 59.15
45.659 9.45 50.15
50.4023 2.25 45.65
50.171 2.25 45.65
43.1331 11.55 54.65
50.5566 1.95 45.65
45.6205 9.15 59.15
45.6205 9.15 50.15
43.3067 -14.85 36.65
34.4371 -10.35 32.15
43.5573 -13.35 36.95
43.3645 -16.05 41.45
43.3645 -13.65 36.95
43.6923 -13.65 36.95
46.5846 10.05 18.95
46.5846 -9.15 81.95
46.3532 10.05 50.45
46.9123 -16.35 27.95
50.3831 2.85 45.95
50.5566 2.55 45.95
50.4409 2.25 45.95
50.2095 2.25 45.95
45.7747 9.15 50.45
50.1902 1.95 45.95
43.3838 -15.15 36.95
43.8658 -15.45 36.95
43.0946 -17.85 40.55
33.608 -1.05 40.55
33.3959 -12.75 63.05
33.6273 -0.45 40.55
33.2224 -12.45 63.05
33.4344 -0.45 40.55
31.0821 -2.85 76.55
44.7142 9.45 58.55
44.7142 9.45 27.05
45.3891 9.45 67.55
45.3891 -14.55 49.55
45.9868 9.75 54.05
46.3917 10.05 49.55
46.7581 10.05 18.05
43.8658 -13.95 40.55
42.0534 -13.95 49.55
41.8798 -13.65 49.55
41.1664 -13.35 49.55
43.0946 13.05 58.55
33.8008 -8.55 36.05
42.8825 -15.45 62.75
41.1471 -15.45 49.25
45.7362 8.55 53.75
33.338 -12.75 62.75
33.4923 -12.45 62.75
34.9963 -10.05 35.75
33.5887 -0.15 40.25
45.2927 -14.55 44.75
44.7721 9.45 26.75
34.6685 -9.75 35.75
44.8685 9.75 85.25
34.4371 -9.45 35.75
45.1384 9.75 71.75
45.1384 9.75 67.25
33.7237 0.15 40.25
46.0447 -14.25 58.25
46.0447 -11.85 62.75
46.0447 -9.45 80.75
45.9097 9.75 49.25
46.411 -11.55 76.25
46.1796 10.05 53.75
46.6424 10.05 17.75
46.7581 -16.35 31.25
34.2828 -9.15 35.75
43.9622 -13.95 40.25
34.0322 -8.85 35.75
41.3399 -13.35 49.25
33.8201 -8.55 35.75
42.3426 -15.45 48.35
42.3619 -15.15 48.35
49.7468 -17.55 30.35
47.9343 -17.55 30.35
45.8904 9.45 48.35
45.8904 9.45 39.35
45.794 9.45 52.85
44.7914 7.35 43.85
45.9868 9.75 48.35
46.2761 10.05 52.85
46.3725 10.05 21.35
46.5846 10.05 16.85
46.7002 10.05 16.85
44.4829 7.65 43.85
44.7142 10.05 84.35
46.0254 10.35 43.85
41.9762 -13.35 48.35
42.2847 -15.45 48.05
42.1691 -15.15 48.05
48.2621 -17.55 30.05
43.7309 -14.85 39.05
45.8711 9.45 52.55
44.6757 7.35 43.55
45.9675 9.75 48.05
45.9675 9.75 39.05
46.1411 -11.85 66.05
46.3725 10.05 34.55
46.7002 10.05 16.55
46.0447 10.05 48.05
44.6178 7.65 43.55
45.4469 10.05 61.55
46.2182 -8.85 79.55
42.0919 -13.65 48.05
42.4583 7.95 25.55
44.56 10.65 57.05
46.5653 -8.55 84.05
45.1577 -13.65 43.55
44.8878 10.35 84.05
33.5116 0.75 39.05
45.3891 10.35 61.55
46.1989 10.35 30.05
46.1989 -11.25 66.05
35.8447 3.15 61.55
45.6976 10.05 61.55
46.0832 -9.15 79.55
46.8159 -16.35 30.05
40.9736 -11.85 43.55
30.8893 -7.05 70.55
46.4882 -11.85 75.05
21.2291 -2.25 84.05
30.7736 -7.35 70.55
36.4617 2.25 61.55
46.681 9.15 16.55
32.4125 -5.25 75.05
32.4125 -12.45 61.55
46.4303 -12.45 75.05
32.6825 -12.45 61.55
39.2768 11.25 61.55
39.2768 -10.35 39.05
30.5615 -7.95 70.55
46.2953 8.55 34.55
44.6564 10.65 56.75
35.8061 -10.95 56.75
35.8061 3.45 61.25
45.2348 10.35 65.75
45.2348 -13.65 47.75
45.042 10.35 83.75
33.6658 0.75 38.75
46.1989 -13.65 56.75
46.1989 -11.25 61.25
46.1989 -8.85 79.25
45.7554 10.05 61.25
46.0447 -13.95 56.75
46.0447 -11.55 61.25
46.0447 -9.15 79.25
46.4496 -11.85 74.75
21.287 -2.55 83.75
41.3592 -14.55 47.75
36.6738 2.25 61.25
41.205 -14.55 47.75
30.6772 -7.35 70.25
30.6193 -7.65 70.25
32.991 -12.45 61.25
21.2484 -2.85 83.75
33.5116 -0.45 38.75
39.4311 -10.35 38.75
30.8314 -8.25 70.25
31.7955 -1.35 37.25
45.312 10.35 64.25
45.312 -13.65 46.25
45.042 10.35 23.75
46.5653 10.35 19.25
29.9445 -9.15 64.25
45.794 10.05 59.75
34.6878 -9.15 32.75
32.239 -4.65 73.25
31.2171 -2.25 73.25
46.064 9.75 41.75
48.397 -16.65 28.25
32.1619 -4.95 73.25
42.8053 6.75 23.75
37.5993 -14.85 46.25
21.4027 -12.75 46.25
46.3532 8.85 23.75
40.4144 -13.05 46.25
31.6991 -3.45 37.25
31.969 -3.75 72.95
46.2375 -10.95 63.95
44.9456 10.35 23.45
45.2156 -13.65 45.95
45.8133 10.05 59.45
31.3713 -1.95 72.95
31.3713 -1.95 36.95
34.8613 -9.15 32.45
44.695 10.05 23.45
44.8106 10.05 72.95
46.1604 10.05 27.95
46.1604 -11.55 63.95
31.0821 -1.95 72.95
29.8288 -9.45 63.95
46.0061 9.75 36.95
46.0061 9.75 41.45
32.0847 -2.55 36.95
42.9789 -17.25 36.95
32.0269 -5.25 72.95
37.715 -14.85 45.95
46.3339 8.85 23.45
46.5846 -13.05 72.95
21.1713 -5.85 77.45
40.6265 -13.05 45.95
29.636 -10.65 63.95
31.622 -3.45 40.55
29.5781 -0.75 76.55
29.9059 -10.35 67.55
43.7502 -15.15 40.55
39.5275 -10.35 40.55
46.3339 8.85 27.05
31.6991 -3.15 40.55
29.0575 -0.75 76.55
29.5588 -0.45 76.55
38.332 -14.85 49.55
30.0409 -10.05 67.55
46.7002 9.45 18.05
46.4303 9.45 27.05
46.4303 -12.15 76.55
30.1566 -9.75 67.55
30.2723 -7.35 72.05
35.459 -11.85 58.55
45.6205 10.05 63.05
38.7176 -11.55 49.55
46.5267 -11.55 76.55
46.1025 -9.15 81.05
44.8492 10.35 27.05
44.8492 10.35 85.55
44.9263 -13.65 45.05
46.2375 -13.35 58.55
46.2375 -10.95 63.05
46.2375 -8.55 81.05
32.4896 -10.95 63.05
20.9785 -1.35 85.55
29.5781 -3.45 76.85
29.5781 -10.65 72.35
29.5588 -3.15 76.85
31.7955 -3.15 40.85
43.5573 -15.15 40.85
29.636 -10.05 67.85
39.5467 13.95 63.35
38.1777 -14.85 49.85
46.7581 9.45 18.35
46.4882 9.45 27.35
39.5082 -14.55 36.35
29.6552 -9.75 67.85
39.3925 -9.45 40.85
35.3433 -11.85 58.85
45.7169 10.05 63.35
39.0454 -13.95 36.35
46.5267 10.05 22.85
46.1796 -9.15 81.35
45.1192 10.35 76.85
45.1192 -13.65 45.35
44.8106 10.35 58.85
32.3547 -3.75 76.85
46.2182 -10.95 67.85
46.2182 10.65 36.35
21.0942 -3.75 81.35
44.1551 -15.45 39.95
44.1551 6.15 44.45
39.5853 -15.45 35.45
29.9252 -10.35 66.95
44.1165 -15.15 39.95
38.7176 -12.75 48.95
46.3725 8.85 26.45
46.681 -10.05 84.95
46.681 9.15 17.45
38.0813 -14.85 48.95
31.8726 -2.55 39.95
31.352 -2.55 39.95
31.5063 -2.55 39.95
35.8447 2.55 62.45
31.4099 -2.25 39.95
31.6413 -2.25 39.95
38.814 -14.25 35.45
45.659 10.05 62.45
46.1025 -13.95 57.95
46.1025 -11.55 62.45
46.1025 -9.15 80.45
46.5653 10.05 21.95
46.9895 -16.35 30.95
31.2749 -1.65 75.95
45.1192 -13.65 44.45
44.8299 10.35 26.45
32.991 -11.25 62.45
40.0095 -11.25 48.95
39.8167 -13.35 35.45
31.4099 -1.35 39.95
46.5846 -8.55 84.95
46.2375 -13.35 57.95
46.2375 -10.95 62.45
46.2375 -8.55 80.45
39.4696 -10.65 40.25
39.4696 13.35 62.75
31.5834 -3.45 40.25
29.4431 -0.75 76.25
43.9815 -15.15 40.25
29.7131 -10.35 67.25
39.4889 -15.15 35.75
46.2375 -12.75 67.25
38.5055 -14.85 49.25
46.1025 -14.85 58.25
46.3532 9.15 26.75
46.4689 -10.05 85.25
46.3725 9.45 26.75
46.3725 -12.15 76.25
38.7562 -11.85 49.25
35.6904 -11.85 58.25
30.9471 -7.05 71.75
45.4855 10.05 62.75
45.659 10.05 53.75
46.0447 -13.95 58.25
46.5267 -11.55 76.25
46.5267 10.05 22.25
45.3505 -13.65 44.75
44.8299 10.35 26.75
20.9206 -4.05 80.75
46.9895 -16.05 31.25
31.4677 -1.35 76.25
32.6825 -10.95 62.75
46.2375 -8.55 80.75
44.4443 6.15 43.85
46.3146 8.55 34.85
39.1225 -15.15 34.85
30.3687 -10.35 66.35
30.3687 -7.95 70.85
32.2583 -5.25 75.35
46.681 -10.05 84.35
46.681 9.15 16.85
46.3146 9.15 25.85
30.9471 -7.05 70.85
40.7615 -11.85 48.35
36.2881 2.55 61.85
21.1327 -2.25 84.35
46.4882 -11.85 75.35
45.6976 10.05 61.85
31.0435 -1.95 75.35
40.4915 -11.55 48.35
46.8931 10.05 16.85
45.0806 -13.65 43.85
44.8492 10.35 84.35
33.2802 -11.25 61.85
46.4882 10.35 21.35
46.2375 -11.25 66.35
46.6038 10.65 21.35
44.2708 6.15 44.15
30.1373 -10.35 66.65
38.9683 -12.75 39.65
38.9683 -15.15 35.15
46.3917 -12.45 71.15
46.3917 9.15 26.15
46.681 9.15 17.15
32.0462 -4.95 75.65
36.0375 2.55 62.15
31.1206 -1.95 75.65
45.7169 10.05 62.15
46.0832 -9.15 80.15
46.9123 -16.35 30.65
21.1327 -1.95 84.65
40.3566 -11.55 48.65
45.0806 -13.65 44.15
44.8492 10.35 84.65
33.1067 -11.25 62.15
40.0673 -11.25 48.65
31.1785 -1.65 75.65
46.411 -11.25 75.65
46.2375 10.35 35.15
46.6038 -10.95 75.65
46.1796 10.65 30.65
46.1796 -10.95 66.65
44.7721 10.65 83.45
35.8639 3.45 60.95
45.2348 10.35 69.95
45.0035 10.35 83.45
33.8779 -8.85 33.95
46.5267 10.35 20.45
46.1218 -13.65 56.45
45.6783 10.05 60.95
33.9551 -9.15 33.95
46.064 -9.15 78.95
46.064 10.05 29.45
46.4882 9.75 24.95
46.8738 -16.65 29.45
36.828 2.25 60.95
41.5906 -14.55 47.45
21.5955 -12.15 47.45
41.822 -14.55 47.45
33.4152 -12.45 60.95
21.3063 -2.85 83.45
32.6825 -12.45 60.95
28.7297 -0.45 74.45
30.5615 -7.65 69.95
30.4651 -7.95 69.95
39.6817 -15.15 33.95
30.9278 -8.25 69.95
50.1131 -15.75 29.15
44.9071 10.35 83.15
45.2927 10.35 60.65
45.1577 10.35 69.65
45.1577 10.35 65.15
46.1604 -13.65 56.15
46.546 10.35 20.15
49.3418 -16.05 29.15
45.7362 10.05 60.65
46.2568 -9.15 78.65
46.2568 10.05 29.15
34.1864 -9.15 33.65
46.7774 9.75 15.65
46.064 -14.25 56.15
32.2197 -4.95 74.15
36.9823 -9.75 38.15
42.0534 -14.55 47.15
21.8269 -12.15 47.15
33.9165 -10.05 33.65
47.4715 -17.25 29.15
46.4303 -12.45 74.15
21.3834 -12.45 47.15
46.6617 8.85 15.65
30.4651 -7.95 69.65
47.6836 -17.55 29.15
48.1464 -17.55 29.15
30.3494 -10.65 65.15
31.1206 -3.45 74.15
50.2095 1.35 47.15
43.2295 10.95 58.85
50.6916 1.95 49.85
50.8844 1.95 49.85
45.4855 9.45 63.35
50.7687 2.25 49.85
42.5161 -14.25 49.85
46.0061 9.75 54.35
46.6424 10.05 18.35
46.546 10.05 22.85
46.3146 10.05 49.85
46.3146 10.05 40.85
43.7309 -13.95 40.85
43.2874 13.05 58.85
40.9736 -10.95 45.35
45.2541 -13.35 45.35
42.7089 6.15 26.45
35.4397 -13.05 57.95
37.3101 -10.65 39.95
39.1804 -15.45 35.45
40.7422 -12.75 48.95
35.2276 -12.75 57.95
37.1173 -10.35 39.95
38.8912 -12.75 39.95
40.9157 -15.15 48.95
40.5301 -12.45 48.95
36.8859 1.95 62.45
38.7948 -12.45 48.95
35.0155 -10.05 35.45
33.6658 -0.15 39.95
34.707 -9.75 35.45
40.2216 -12.15 48.95
36.6931 2.25 62.45
37.5222 -9.75 39.95
37.5222 -14.55 48.95
45.1192 -14.55 44.45
45.9097 9.45 48.95
33.6851 0.15 39.95
45.0806 9.75 75.95
36.3074 2.55 62.45
36.4617 2.55 62.45
39.9902 -11.85 48.95
45.9675 9.75 39.95
46.1411 10.05 53.45
46.1411 10.05 48.95
46.5074 -9.15 84.95
46.5074 10.05 17.45
46.681 10.05 17.45
45.177 10.05 84.95
45.177 10.05 80.45
36.0953 2.85 62.45
44.1551 7.65 44.45
39.8167 -13.95 35.45
37.9271 -13.95 48.95
35.9025 3.15 62.45
44.9649 10.35 75.95
39.566 -13.65 35.45
35.6326 -10.95 57.95
41.5135 -13.35 48.95
39.3732 -8.55 39.95
37.5607 -13.35 48.95
42.5354 6.15 26.15
37.445 -10.65 39.65
47.2016 -17.55 30.65
38.8719 -12.75 39.65
49.6118 -17.55 30.65
49.7853 -17.55 30.65
38.6405 -12.45 48.65
45.8711 9.45 53.15
45.8711 9.45 48.65
38.467 -14.55 48.65
44.9263 9.75 84.65
46.1989 10.05 48.65
46.546 -9.15 84.65
46.546 10.05 17.15
46.7581 -16.35 30.65
45.6398 10.05 62.15
44.29 7.65 44.15
38.0235 -13.95 48.65
44.4636 10.05 57.65
45.8711 10.35 53.15
41.6677 -13.35 48.65
37.58 -13.35 48.65
41.9184 -15.15 47.75
43.9237 -14.85 38.75
48.4163 -17.25 29.75
48.4549 -17.25 29.75
45.8904 9.45 47.75
44.8106 9.75 25.25
44.8106 9.75 83.75
44.4636 7.65 43.25
46.7967 10.05 16.25
46.1218 10.05 38.75
46.2761 10.05 25.25
46.2761 -11.55 74.75
42.2269 -13.65 47.75
46.411 -11.25 74.75
41.7256 -15.15 47.45
48.7441 -17.25 29.45
45.929 9.45 47.45
43.8658 -14.55 38.45
45.0035 9.75 74.45
45.9868 9.75 47.45
46.5074 10.05 47.45
44.3286 7.65 42.95
46.7967 -16.35 29.45
42.4004 7.95 24.95
46.5074 -10.95 69.35
46.5074 10.65 24.35
46.2182 10.35 46.85
44.0201 -13.65 37.85
42.7668 7.95 24.35
45.9675 10.05 60.35
46.3339 -11.55 73.85
46.7195 10.05 15.35
45.4277 -14.25 42.35
45.3891 -14.55 42.35
41.2628 -12.45 42.35
45.5819 9.15 60.35
49.3804 -17.25 28.85
41.3014 -15.15 46.85
42.5933 7.95 24.65
44.1551 7.95 42.65
46.5653 10.05 20.15
46.7002 10.05 15.65
46.3725 10.05 24.65
46.8352 -16.35 29.15
46.1218 10.05 42.65
44.1936 7.65 42.65
45.2348 -14.25 42.65
45.4084 9.75 60.65
36.9052 2.55 60.65
45.9675 9.75 47.15
45.3891 -14.55 42.65
45.5819 9.15 60.65
41.552 -14.85 47.15
49.1105 -17.25 29.15
48.8791 -17.25 29.15
45.6976 8.85 60.65
41.5328 -15.15 47.15
46.8931 -17.85 29.15
30.2144 -8.55 64.85
45.0227 10.35 82.85
46.546 -11.25 73.85
46.1411 -8.85 78.35
46.1411 10.35 28.85
30.0987 -8.85 64.85
45.7747 10.05 60.35
34.2636 -9.15 33.35
46.4496 9.75 24.35
46.4496 -11.85 73.85
46.7388 9.75 15.35
46.0832 9.75 42.35
42.4004 -14.55 46.85
37.2522 -9.75 37.85
31.8341 -2.55 37.85
21.9811 -12.15 46.85
34.1093 -10.05 33.35
46.3725 9.15 24.35
21.7305 -12.45 46.85
21.6341 -3.15 82.85
48.0885 -17.55 28.85
46.6617 8.85 15.35
31.3327 -3.45 73.85
31.3327 -3.45 37.85
40.0288 -13.05 37.85
48.667 -17.85 28.85
45.177 10.35 82.55
30.0602 -8.85 64.55
46.5846 -8.85 82.55
46.3146 -11.25 69.05
46.3146 10.35 24.05
45.7554 10.05 60.05
34.4949 -9.15 33.05
32.3354 -4.35 73.55
48.397 -16.35 28.55
48.5513 -16.35 28.55
32.3547 -4.65 73.55
46.7581 9.75 15.05
48.4163 -16.65 28.55
46.064 9.75 42.05
42.5547 -14.55 46.55
42.5547 7.05 24.05
37.3872 -9.75 37.55
31.487 -2.55 37.55
34.2636 -10.05 33.05
22.1354 -12.45 46.55
21.5184 -12.75 46.55
40.2023 -13.05 46.55
31.5063 -3.45 37.55
32.1233 -3.75 72.65
46.2182 -8.55 77.15
45.2541 -13.65 45.65
45.2541 10.35 59.15
45.0999 10.35 72.65
45.7362 10.05 59.15
45.312 -13.95 41.15
46.546 10.05 18.65
35.0155 -9.15 32.15
46.0832 9.75 45.65
46.0832 9.75 36.65
35.1891 -9.45 32.15
29.7131 -9.75 63.65
46.7195 9.45 14.15
46.4303 -12.15 72.65
31.9305 -2.85 36.65
43.2295 11.55 54.65
43.2295 -17.25 41.15
37.9656 -14.85 45.65
Run 14942
Subrun 127
Event 1270013
44.0972 -16.35 64.25
39.836 -7.65 41.75
44.2129 -17.25 64.25
39.5467 1.65 64.25
41.4363 -1.05 59.75
44.3479 -13.65 60.05
44.1551 -16.35 64.55
39.6817 1.95 64.55
44.2708 -17.25 64.55
44.2708 -14.85 60.05
39.3732 1.65 64.55
41.3014 -1.05 60.05
44.29 -15.75 63.65
44.29 -13.35 59.15
44.0587 -16.35 63.65
40.0288 -7.65 41.15
39.836 1.65 63.65
41.7256 -1.05 59.15
44.3093 -13.35 59.45
44.0972 -16.35 63.95
39.9517 -7.65 41.45
44.1936 -17.25 63.95
39.6624 1.65 63.95
41.5906 -1.05 59.45
32.8367 -6.15 59.75
33.4923 13.05 73.25
33.4923 -13.35 64.25
36.3653 8.25 68.75
29.8481 -3.75 59.75
33.8394 13.05 68.75
27.1101 -6.15 73.25
44.56 -13.35 55.25
36.4617 7.95 68.75
29.8288 -4.05 59.75
30.3879 -11.25 68.75
32.5668 -11.25 82.25
32.5668 -6.45 59.75
