Run 14989
Subrun 399
Event 3990012
18.7996 16.65 43.55
10.5145 16.65 75.05
19.6884 12.15 30.05
17.9862 0.15 21.05
19.1913 12.15 30.05
17.7904 -16.65 34.55
19.4323 12.15 30.05
16.4648 -4.65 21.05
18.5436 16.95 43.55
18.875 16.95 43.55
18.3477 16.95 39.05
19.6282 12.45 30.05
18.9051 17.25 48.05
19.116 12.45 30.05
16.8263 17.25 43.55
38.4579 -9.15 30.05
18.2272 -16.35 16.55
17.7 -16.35 34.55
17.7 -13.95 34.55
19.9144 -6.45 16.55
19.6733 12.75 30.05
19.1762 12.75 30.05
20.4567 10.35 39.05
19.0105 12.75 30.05
21.9329 12.75 52.55
38.3977 -16.05 34.55
38.3977 -8.85 30.05
17.6548 12.75 48.05
17.6548 5.55 39.05
22.0384 12.75 52.55
18.3176 -16.05 16.55
18.8448 7.95 61.55
18.6038 17.85 43.55
18.3176 -15.75 16.55
38.4881 -8.55 30.05
20.6525 10.65 61.55
23.9515 10.65 34.55
20.2006 10.65 39.05
17.8958 1.05 21.05
17.7753 -13.35 34.55
17.7753 10.65 57.05
17.7753 15.45 21.05
17.7753 15.45 39.05
37.6746 -10.95 79.55
36.575 -15.75 79.55
36.3791 -15.75 84.05
14.8981 15.15 61.55
14.8981 15.15 57.05
37.4938 -11.25 61.55
18.5737 -1.65 21.05
18.5737 17.55 43.55
36.7407 -16.05 79.55
27.6421 5.55 61.55
36.9967 -16.05 66.05
14.7776 14.85 61.55
37.1323 -16.35 66.05
16.4045 -6.75 25.55
37.5842 -11.85 61.55
37.5842 -11.85 79.55
37.3884 -16.65 61.55
18.3628 -16.65 16.55
18.2724 -16.95 16.55
15.3952 11.85 66.05
14.3106 16.35 75.05
14.3106 16.35 34.55
19.7035 -5.25 16.55
38.0361 -10.65 61.55
20.9538 10.95 57.05
36.4243 -17.85 84.05
37.765 -10.95 79.25
36.6201 -15.75 79.25
18.6189 17.85 43.25
36.4093 -15.75 83.75
21.0743 13.05 56.75
18.875 17.55 43.25
27.5969 5.55 61.25
36.7708 -16.05 74.75
37.4938 -11.25 61.25
21.1496 12.75 56.75
18.3779 17.25 38.75
14.642 14.85 61.25
37.1474 -16.35 65.75
16.2388 17.25 52.25
37.0269 -9.15 34.25
21.1948 12.45 56.75
37.5541 -16.65 61.25
21.2701 12.15 56.75
37.7047 -16.65 47.75
14.5215 12.15 56.75
14.5215 14.55 61.25
14.3257 16.35 74.75
19.7637 -5.25 16.25
20.7278 9.15 61.25
20.8031 11.25 56.75
20.6676 8.85 61.25
20.6676 11.25 56.75
38.006 -13.05 65.75
38.006 -10.65 61.25
19.7185 10.95 29.75
37.7951 -10.95 64.25
37.6746 -10.95 59.75
37.6746 -10.95 77.75
14.6119 13.05 55.25
14.6119 15.45 59.75
36.4394 -15.75 82.25
18.182 -15.75 14.75
36.8612 -8.85 32.75
37.5541 -11.25 77.75
15.9225 12.75 59.75
18.1971 -16.05 14.75
15.4404 12.75 64.25
36.6804 -16.05 73.25
37.2378 -16.35 59.75
16.043 17.25 50.75
37.057 -16.35 64.25
15.7266 12.45 59.75
16.3141 -13.95 19.25
20.773 9.75 59.75
37.4637 -16.65 55.25
37.5993 -11.85 73.25
38.006 -9.45 59.75
38.006 -9.45 55.25
38.006 -16.65 41.75
15.817 12.15 59.75
38.2018 -9.75 41.75
16.5401 14.25 46.25
16.5401 -4.95 23.75
37.8252 -12.15 64.25
21.0291 11.85 55.25
14.0696 16.35 77.75
21.5865 13.95 50.75
18.3929 16.35 46.25
14.627 13.65 59.75
38.0512 -10.65 59.75
38.0512 -10.65 55.25
38.0512 -17.85 41.75
14.627 13.35 59.75
37.7198 -10.95 77.45
13.0754 17.85 50.45
36.4394 -15.75 81.95
36.6955 -15.75 72.95
15.4705 15.15 54.95
15.6513 12.75 59.45
36.8762 -8.85 32.45
36.6653 -16.05 77.45
15.8923 -16.05 18.95
15.8923 17.55 50.45
15.7266 12.45 59.45
16.2388 17.25 23.45
37.2528 -16.35 59.45
16.058 17.25 50.45
28.9677 5.25 59.45
28.9677 2.85 63.95
37.0721 -16.35 63.95
37.8704 -11.55 63.95
15.4103 12.45 54.95
37.4637 -16.65 59.45
37.4637 -16.65 54.95
37.6144 -11.85 72.95
16.2388 16.95 23.45
28.9677 2.55 63.95
21.4358 4.65 63.95
18.408 16.65 45.95
38.1265 -9.75 50.45
6.40212 16.65 72.95
37.8403 -12.15 63.95
6.40212 16.35 72.95
13.9943 16.35 77.45
20.4717 9.15 36.95
20.4717 16.35 36.95
6.25148 16.05 72.95
18.9653 6.45 59.45
18.5888 16.05 41.45
20.4115 8.85 36.95
11.2376 16.05 72.95
38.0512 -17.85 41.45
14.7174 13.35 59.45
6.17617 15.75 72.95
18.182 -17.85 14.45
37.991 -13.05 67.55
37.991 -10.65 63.05
37.6746 -13.05 76.55
36.2435 -17.85 85.55
14.8981 13.35 58.55
28.7568 4.05 63.05
14.1449 16.35 81.05
28.6363 4.35 63.05
17.8808 16.65 45.05
17.8808 16.65 22.55
37.6897 -11.85 76.55
21.1044 12.15 58.55
37.5089 -16.65 63.05
16.6305 16.95 49.55
15.5911 12.15 63.05
17.941 0.15 22.55
37.1022 -16.35 67.55
37.298 -16.35 63.05
15.6664 12.45 63.05
37.524 -11.55 81.05
18.4381 17.25 49.55
15.8019 12.45 63.05
36.7105 -16.05 81.05
36.8913 -8.85 36.05
36.8913 -16.05 67.55
12.0661 17.55 72.05
37.7047 -10.95 81.05
16.9769 17.85 45.05
36.4996 -15.75 81.05
12.0661 17.85 72.05
38.0211 -10.65 63.35
38.0211 -10.65 58.85
38.0211 -17.85 45.35
14.7776 13.35 58.85
28.9979 1.35 67.85
36.2134 -17.85 85.85
16.7058 16.05 45.35
15.3952 11.25 58.85
14.1449 16.35 81.35
14.1449 16.35 76.85
16.7208 16.35 49.85
18.0314 -17.25 18.35
16.7359 16.65 45.35
17.9711 -0.15 22.85
37.6445 -11.85 76.85
15.6362 12.15 63.35
37.4938 -11.85 63.35
18.4381 16.95 49.85
9.58059 16.95 76.85
37.298 -16.35 63.35
37.0871 -16.35 67.85
15.6965 12.45 63.35
36.8762 -16.05 81.35
36.8762 -16.05 76.85
37.9156 -8.55 63.35
37.7047 -10.95 81.35
36.4695 -15.75 85.85
15.5308 13.05 63.35
38.0211 -10.65 62.45
21.7823 10.95 53.45
24.4486 8.55 35.45
21.5865 13.35 53.45
36.2887 -17.85 84.95
23.2133 8.55 35.45
15.0337 13.65 57.95
23.2887 8.85 35.45
14.2654 16.35 75.95
17.7452 16.35 44.45
25.1867 9.15 35.45
17.6548 -17.25 35.45
23.6351 9.15 35.45
28.1995 4.65 62.45
28.32 4.65 62.45
21.4961 4.95 66.95
21.4961 14.55 53.45
37.524 -16.65 62.45
37.6595 -11.85 75.95
15.5007 12.15 66.95
17.2631 -7.05 66.95
28.1844 4.95 62.45
37.1624 -9.15 35.45
18.5285 17.25 44.45
17.233 -6.75 39.95
22.9874 10.05 35.45
15.6664 12.45 62.45
13.2562 10.05 39.95
36.7407 -16.05 75.95
36.9666 -8.85 35.45
37.524 -11.25 62.45
37.524 -11.25 80.45
22.6861 12.75 53.45
17.9561 0.75 21.95
22.8066 10.35 35.45
22.8368 10.35 35.45
37.6595 -10.95 62.45
36.5298 -15.75 80.45
18.0013 1.05 21.95
21.3605 5.85 66.95
22.415 13.05 53.45
21.9028 13.05 53.45
38.0211 -10.65 62.75
36.2737 -17.85 85.25
14.9132 13.35 58.25
22.3547 10.95 53.75
21.9781 10.95 53.75
22.3095 11.25 53.75
21.5262 13.65 53.75
19.598 11.55 31.25
25.2018 9.15 35.75
14.2202 16.35 80.75
21.6316 13.95 53.75
22.2794 11.55 53.75
37.539 -12.15 80.75
17.474 -12.15 35.75
17.474 11.85 49.25
21.6015 14.25 53.75
22.1739 11.85 53.75
28.32 4.65 62.75
37.6746 -11.85 76.25
37.524 -16.65 62.75
15.4856 12.15 62.75
21.1044 12.15 58.25
15.6061 12.15 62.75
22.1589 12.15 53.75
17.3385 -11.85 35.75
18.4833 17.25 49.25
22.0685 12.45 53.75
37.1022 -16.35 67.25
17.941 12.45 58.25
37.3281 -16.35 62.75
21.8877 12.75 53.75
36.7105 -16.05 80.75
36.7105 -16.05 76.25
37.524 -16.05 58.25
37.524 -11.25 85.25
37.524 -11.25 62.75
36.9365 -8.85 35.75
12.1565 17.55 71.75
37.6746 -10.95 62.75
37.6746 -10.95 80.75
21.9932 13.05 53.75
12.4277 17.85 71.75
36.5147 -15.75 80.75
38.0361 -10.65 61.85
14.3257 15.75 75.35
17.3385 -8.25 39.35
36.3038 -17.85 84.35
17.4891 4.05 39.35
17.4891 6.45 39.35
18.2122 -17.55 16.85
14.3408 16.05 34.85
18.182 -17.25 16.85
14.2805 16.35 75.35
15.335 11.85 57.35
15.6965 12.15 61.85
37.7198 -11.85 75.35
37.539 -16.65 61.85
37.1173 -16.35 66.35
14.3257 17.25 75.35
14.3257 17.25 34.85
27.8229 5.25 61.85
21.4509 5.25 66.35
21.4509 14.85 52.85
37.3432 -16.35 61.85
37.3432 -16.35 57.35
16.4798 -4.35 25.85
22.189 12.45 52.85
18.5737 17.55 43.85
37.5089 -11.25 61.85
36.7407 -16.05 79.85
14.1901 17.55 75.35
15.1994 15.15 57.35
37.7047 -10.95 79.85
14.2805 17.85 75.35
36.5448 -15.75 84.35
9.39982 17.85 75.35
15.4404 13.05 61.85
38.0361 -10.65 62.15
38.0361 -10.65 57.65
38.0361 -17.85 44.15
18.0615 -1.05 21.65
18.0615 6.15 62.15
36.3339 -17.85 84.65
21.7823 10.95 53.15
24.2226 8.55 35.15
18.1067 -17.55 17.15
21.7371 11.25 53.15
23.4544 8.85 35.15
24.1322 8.85 35.15
15.2145 13.95 57.65
25.262 9.15 35.15
14.2956 16.35 75.65
18.0766 -17.25 17.15
17.941 16.35 35.15
17.941 -0.45 21.65
37.4185 -17.25 62.15
37.4185 -17.25 57.65
37.7198 -12.15 75.65
23.5598 9.45 35.15
15.6513 12.15 62.15
37.7349 -11.85 75.65
37.7349 -11.85 71.15
37.539 -16.65 62.15
23.364 9.75 35.15
28.1091 4.95 62.15
37.1323 -9.15 35.15
15.5157 12.45 66.65
37.4788 -11.55 62.15
21.4358 5.25 66.65
23.1983 10.05 35.15
16.8414 17.55 48.65
36.7708 -16.05 80.15
15.5157 12.75 62.15
18.5586 -1.65 21.65
36.9666 -16.05 66.65
37.5089 -16.05 62.15
37.6746 -10.95 62.15
17.1125 17.85 39.65
17.1125 -8.55 21.65
17.3083 -10.95 35.15
36.5599 -15.75 80.15
16.8263 17.85 44.15
15.5308 13.05 66.65
15.5308 13.05 62.15
37.6595 -10.95 60.95
37.6595 -10.95 78.95
37.765 -10.95 65.45
18.0314 1.05 20.45
18.6189 -1.35 20.45
19.4323 13.05 29.45
36.3942 -15.75 83.45
36.6051 -15.75 78.95
18.3327 17.85 38.45
18.3327 15.45 51.95
18.3327 17.85 47.45
27.4613 5.85 60.95
18.9503 13.05 29.45
36.7858 -16.05 78.95
36.7858 -16.05 74.45
17.8808 12.75 56.45
37.5089 -11.25 60.95
18.3779 17.55 38.45
14.7324 14.85 60.95
37.1624 -16.35 65.45
16.1785 17.25 56.45
16.1785 17.25 47.45
37.0269 -9.15 33.95
17.8657 17.25 20.45
17.8657 12.45 56.45
37.5541 -11.85 78.95
37.3884 -16.65 60.95
17.8958 0.15 20.45
17.8054 16.95 42.95
14.4161 16.95 74.45
37.7349 -16.65 47.45
37.7349 -11.85 65.45
14.3408 16.35 74.45
38.0663 -10.65 60.95
38.0663 -10.65 56.45
38.0663 -17.85 42.95
37.765 -10.95 78.65
36.3942 -15.75 83.15
15.2295 15.45 56.15
27.4162 10.65 33.65
36.6201 -15.75 78.65
19.3118 13.05 29.15
18.3929 17.85 47.15
36.8009 -16.05 78.65
36.8009 -16.05 74.15
37.5089 -11.25 60.65
17.9109 17.55 42.65
27.9735 5.55 60.65
37.2227 -16.35 65.15
37.0269 -9.15 33.65
17.6699 12.45 38.15
17.6699 5.25 60.65
16.1183 17.25 51.65
37.5692 -11.85 78.65
37.4035 -16.65 60.65
37.765 -16.65 47.15
18.0013 16.95 33.65
18.0013 0.15 20.15
14.2654 16.65 74.15
14.3558 16.35 74.15
15.35 11.25 65.15
15.0186 13.65 56.15
18.182 -17.55 15.65
15.1391 13.65 56.15
38.0211 -17.85 42.65
15.1994 13.35 56.15
18.7243 15.75 42.65
15.4254 10.95 60.65
18.1368 -17.85 15.65
18.3628 15.75 38.15
18.3628 13.35 51.65
18.3628 15.75 47.15
19.2365 13.05 28.85
37.6746 -15.75 55.85
37.6746 -10.95 82.85
37.6746 -10.95 60.35
15.4103 13.05 64.85
36.4093 -15.75 82.85
36.6804 -15.75 78.35
36.6804 -15.75 73.85
27.371 10.65 33.35
36.8009 -16.05 78.35
37.524 -11.25 60.35
27.9735 5.55 60.35
17.7904 -16.35 33.35
37.0419 -9.15 33.35
37.1775 -16.35 64.85
16.0882 17.25 51.35
29.1485 2.85 64.85
37.5541 -11.85 78.35
37.4336 -16.65 60.35
28.9677 2.55 64.85
37.7801 -16.65 46.85
37.7801 -11.85 64.85
14.1901 16.65 73.85
18.182 -16.95 15.35
14.3709 16.35 73.85
14.627 13.95 60.35
18.1971 -17.25 15.35
18.3628 16.05 37.85
22.0082 11.25 51.35
14.9433 13.65 55.85
22.2643 11.25 51.35
38.0211 -13.05 64.85
38.0211 -10.65 60.35
15.4404 10.95 64.85
18.6189 15.75 42.35
19.2365 10.95 28.85
37.7499 -10.95 60.05
37.7499 -10.95 78.05
36.4093 -15.75 82.55
14.642 15.45 60.05
36.6955 -15.75 78.05
36.831 -16.05 73.55
37.524 -11.25 60.05
15.4103 12.75 64.55
9.98731 17.55 73.55
37.2076 -16.35 64.55
37.057 -9.15 33.05
16.058 17.25 51.05
18.2272 -16.35 15.05
37.5842 -11.85 78.05
37.5842 -11.85 73.55
37.765 -16.65 46.55
18.182 -16.65 15.05
37.4487 -16.65 60.05
29.3594 2.55 64.55
28.9979 2.55 64.55
37.7801 -16.95 46.55
16.3593 -14.55 19.55
28.9677 2.25 64.55
14.401 11.55 55.55
14.1449 16.35 78.05
14.627 13.95 60.05
18.3779 16.35 46.55
22.4451 11.25 51.05
21.8877 11.25 51.05
14.5968 13.65 60.05
38.0512 -10.65 60.05
38.0512 -10.65 55.55
38.0512 -17.85 42.05
18.6339 15.75 42.05
37.6897 -10.95 59.15
37.6897 -10.95 77.15
36.4544 -15.75 81.65
12.9699 17.85 50.15
8.75208 17.85 72.65
29.0732 3.45 63.65
36.8762 -16.05 72.65
37.9307 -8.85 59.15
15.5007 12.75 59.15
29.0732 3.15 63.65
36.5147 -16.05 77.15
12.9398 17.55 68.15
12.9398 17.55 50.15
15.3199 15.15 54.65
15.3199 12.75 54.65
37.5842 -11.25 77.15
15.6664 12.45 59.15
16.1635 17.25 50.15
16.1635 17.25 54.65
37.2378 -16.35 59.15
37.0871 -16.35 63.65
28.9979 2.85 63.65
37.6294 -11.85 72.65
37.4938 -11.85 59.15
18.4381 16.95 45.65
16.2689 16.95 23.15
16.2689 9.75 45.65
16.2689 16.95 36.65
15.6362 12.15 59.15
38.0512 -9.75 50.15
37.8403 -12.15 63.65
18.0766 -17.25 14.15
18.9202 6.75 59.15
14.0545 16.35 77.15
20.3813 8.85 36.65
18.0766 -0.75 18.65
18.0766 6.45 59.15
18.6038 16.05 45.65
38.1416 -10.65 59.15
14.7475 13.35 59.15
20.4265 8.55 36.65
20.4265 15.75 36.65
Run 14989
Subrun 399
Event 3990032
40.3409 3.45 28.25
33.0651 -8.55 14.75
9.39982 -3.75 14.75
40.115 5.85 32.75
29.8866 13.05 14.75
38.4881 5.85 59.75
38.3525 -8.55 73.25
40.2204 3.15 28.25
33.3212 -8.85 14.75
40.8983 3.15 14.75
22.9573 15.15 14.75
27.7927 15.15 14.75
8.64663 -6.45 14.75
8.64663 -4.05 14.75
11.3581 -9.15 37.25
29.7962 10.05 37.25
29.7962 12.45 14.75
41.1694 2.85 14.75
22.9271 14.85 14.75
8.87259 -4.35 14.75
34.2853 9.75 19.25
30.0373 -9.45 73.25
12.036 -4.65 14.75
31.5738 -9.75 14.75
30.3235 -9.75 55.25
41.4707 2.25 14.75
30.7001 -10.05 37.25
31.1219 -10.05 14.75
28.6966 9.15 37.25
12.4277 -5.25 14.75
28.9979 9.15 37.25
29.1485 8.85 37.25
29.269 8.85 37.25
30.7151 -10.35 23.75
8.73701 -5.55 14.75
42.1636 1.65 19.25
29.9318 10.95 14.75
39.889 3.75 37.25
39.4521 3.75 46.25
39.6932 3.75 37.25
33.5321 -8.25 82.25
38.2772 3.75 64.25
30.2481 -8.55 69.05
38.5634 5.85 60.05
40.3409 3.45 28.55
27.6722 13.05 42.05
32.8843 -8.55 15.05
9.42995 -3.75 15.05
23.0326 15.15 15.05
40.8681 3.15 19.55
40.8681 3.15 15.05
30.0071 -8.85 78.05
11.3882 -9.15 37.55
30.1276 -9.15 78.05
30.1276 -9.15 69.05
41.1694 2.85 15.05
7.53191 -4.65 15.05
12.0209 -4.65 15.05
22.1137 -7.05 33.05
30.3988 -9.75 64.55
7.62229 -4.95 15.05
34.5564 9.45 19.55
12.1264 -4.95 15.05
12.3071 -4.95 15.05
22.1589 -7.35 33.05
30.5494 -10.05 55.55
30.8206 -10.05 19.55
31.1219 -10.05 15.05
28.9225 8.85 37.55
29.1334 8.85 37.55
42.2992 1.65 19.55
32.6885 -10.65 15.05
39.8589 3.75 37.55
39.422 3.75 46.55
39.6178 3.75 37.55
30.1276 -10.65 78.05
33.5773 -8.25 82.55
33.5773 8.55 19.55
31.152 -10.65 15.05
40.371 3.45 23.15
26.7985 10.65 41.15
40.1752 3.45 27.65
41.0188 3.15 14.15
33.6978 10.35 18.65
28.0639 15.15 14.15
26.678 10.35 41.15
33.6074 10.35 18.65
40.6723 3.15 23.15
23.0326 14.85 14.15
33.8785 10.05 18.65
8.39055 -4.35 18.65
9.06842 -4.35 14.15
34.2853 9.75 18.65
43.8056 -9.45 77.15
42.3293 2.55 18.65
27.9584 14.55 14.15
34.5715 9.45 18.65
44.619 -9.75 77.15
28.1543 14.25 14.15
28.7719 9.45 36.65
30.8206 -10.05 36.65
28.7418 9.15 36.65
29.4799 9.15 36.65
37.9156 -7.95 77.15
41.9829 1.65 18.65
29.5251 8.85 36.65
31.0013 -10.35 14.15
39.4973 3.75 45.65
39.7233 3.75 36.65
8.96297 -5.85 14.15
39.8438 3.75 32.15
29.2238 8.55 36.65
40.371 3.45 27.95
40.371 3.45 23.45
40.13 5.85 32.45
40.6422 3.45 18.95
29.3443 10.65 36.95
27.8982 15.15 14.45
40.9284 3.15 14.45
29.4498 10.35 36.95
11.2376 -4.05 14.45
40.7024 3.15 23.45
8.43574 -6.45 14.45
33.8936 10.05 18.95
33.8032 10.05 18.95
41.1694 2.85 14.45
33.6375 10.05 18.95
22.9422 14.85 14.45
34.1195 10.05 18.95
8.40561 -4.35 18.95
34.466 9.75 18.95
34.225 9.75 18.95
33.999 9.75 18.95
43.9864 -9.45 77.45
41.4556 2.25 14.45
28.2145 14.25 14.45
44.2726 -9.75 77.45
30.5494 -10.05 54.95
30.5494 -10.05 41.45
30.7001 -10.05 23.45
28.8773 9.15 36.95
31.0917 -10.05 14.45
12.4879 -5.25 14.45
29.7661 8.85 36.95
30.9712 -10.35 18.95
38.0211 4.05 68.45
41.9979 1.65 18.95
39.4672 3.75 45.95
30.8658 -10.65 23.45
39.9041 3.75 32.45
39.6932 3.75 36.95
38.1868 3.75 68.45
29.7962 10.95 14.45
37.8855 5.85 68.75
38.4881 -8.55 73.25
38.4881 -6.15 82.25
37.8403 -6.15 77.75
38.7592 5.85 55.25
38.3977 -6.45 82.25
38.3977 5.55 59.75
37.9608 5.55 68.75
24.1624 14.85 14.75
12.1113 -4.65 14.75
37.8102 -7.05 77.75
11.9908 -4.95 14.75
37.5993 4.35 73.25
37.8554 4.05 77.75
30.3687 -10.35 64.25
38.1115 4.05 64.25
29.9921 -10.35 77.75
38.3374 -10.35 73.25
38.3374 -7.95 82.25
5.81463 -5.55 14.75
30.1126 10.95 14.75
30.1126 -10.65 73.25
38.9098 3.75 55.25
39.181 15.75 68.75
34.8878 8.55 19.25
35.1891 -6.15 81.95
35.1138 -6.15 81.95
38.699 5.85 59.45
37.6897 5.55 77.45
38.0964 5.55 68.45
38.7893 5.55 54.95
38.4429 -9.15 72.95
37.7499 5.25 77.45
12.0209 -4.35 14.45
37.7499 4.95 77.45
37.5993 4.65 72.95
37.5993 4.65 77.45
37.7349 -7.35 77.45
30.3687 -10.35 63.95
37.765 4.05 81.95
37.765 -0.75 81.95
37.9156 4.05 68.45
38.1265 4.05 63.95
38.3826 4.05 59.45
30.0824 -10.65 77.45
39.181 15.75 68.45
38.9098 3.75 54.95
38.9098 3.75 50.45
27.0546 8.55 45.05
27.0546 10.95 45.05
39.7233 3.75 40.55
39.2714 3.75 49.55
39.5425 3.75 40.55
39.422 3.75 45.05
9.00816 -5.85 18.05
30.4892 -10.65 36.05
30.5494 -10.35 40.55
12.2017 -5.55 18.05
30.926 -10.35 18.05
30.7754 -10.05 36.05
30.7754 -10.05 40.55
12.6084 -5.25 18.05
41.7569 1.95 18.05
12.3825 -5.25 18.05
37.3281 -7.35 81.05
43.7303 -2.25 22.55
8.1194 -4.35 22.55
28.3953 10.05 40.55
28.4857 10.35 40.55
28.4104 10.35 40.55
40.9736 3.15 18.05
40.6874 3.15 27.05
11.4485 -8.85 40.55
33.0952 -8.55 18.05
40.4162 3.45 27.05
40.1903 3.45 31.55
39.6932 3.75 40.25
32.6584 -10.65 17.75
39.5124 3.75 44.75
27.1601 10.95 44.75
39.2864 3.75 49.25
39.9643 3.75 35.75
9.06842 -5.85 17.75
9.55046 -5.55 17.75
14.0997 -7.95 35.75
30.5946 -10.05 44.75
30.5946 -10.05 49.25
30.5946 -10.05 35.75
41.7117 1.95 17.75
12.2017 -5.25 17.75
14.3859 -7.35 35.75
37.2076 -7.35 80.75
37.1624 -7.05 80.75
37.057 -7.05 80.75
43.7001 -2.25 22.25
8.01395 -4.35 22.25
28.7267 10.05 40.25
40.7175 3.15 22.25
28.6213 10.35 40.25
40.2204 3.45 31.25
40.4313 3.45 26.75
39.6178 3.75 43.85
6.67327 -5.85 16.85
2.47047 -5.85 16.85
26.9793 10.95 43.85
39.3467 3.75 48.35
30.2481 -10.65 57.35
40.0246 3.75 34.85
9.26425 -5.85 16.85
30.2783 -10.35 66.35
30.2783 -10.35 61.85
39.7685 4.05 39.35
30.5645 -10.05 34.85
30.5645 -10.05 39.35
30.926 -10.05 16.85
31.4683 -9.75 16.85
41.6213 2.25 16.85
12.0812 -4.95 16.85
8.07421 -4.95 21.35
31.6792 -9.75 16.85
8.08927 -4.65 21.35
37.0269 -7.05 79.85
43.0825 2.85 21.35
29.736 10.05 39.35
29.736 12.45 16.85
29.4799 10.05 39.35
36.3038 7.95 21.35
40.7476 3.15 21.35
40.2355 3.45 30.35
36.1984 8.25 21.35
6.67327 -3.75 16.85
40.5066 3.45 25.85
42.6005 3.45 21.35
39.5727 3.75 43.55
39.5727 3.75 39.05
27.0245 10.95 43.55
39.3618 3.75 48.05
39.8137 3.75 39.05
30.1879 -10.65 79.55
40.0246 3.75 34.55
9.27931 -5.85 16.55
39.7384 4.05 39.05
30.6549 -10.05 34.55
30.7754 -10.05 21.05
30.9863 -10.05 16.55
31.393 -9.75 16.55
8.14953 -4.95 21.05
41.5912 2.25 16.55
12.0812 -4.95 16.55
30.9561 -9.45 21.05
29.8565 12.45 16.55
29.7209 10.05 39.05
30.203 -9.15 57.05
40.7928 3.15 21.05
42.9319 3.15 21.05
7.53191 -4.05 16.55
22.2342 -6.45 34.55
35.9724 -6.15 79.55
42.5252 3.45 21.05
40.2204 5.85 34.55
40.2204 3.45 30.05
40.5367 3.45 25.55
6.68834 -3.75 16.55
39.0605 17.25 70.55
10.9514 -4.65 16.55
44.0165 -9.75 79.55
11.0267 -4.95 16.55
30.0523 11.25 16.55
30.3235 -10.35 57.05
37.7047 4.05 75.05
37.7047 4.05 79.55
38.0211 4.05 70.55
38.3224 4.05 66.05
38.3224 -10.35 75.05
38.5935 4.05 61.55
30.1427 10.95 16.55
37.1323 -8.25 79.55
34.0292 8.55 21.05
29.6305 8.55 39.05
38.5784 3.75 61.55
39.0454 15.75 70.55
38.8195 3.75 57.05
6.44731 -3.75 16.25
43.9261 -9.15 79.25
39.1207 17.25 70.25
44.0165 -9.45 79.25
39.1207 16.95 70.25
39.648 4.65 38.75
37.7349 -7.65 79.25
30.3536 -10.35 56.75
38.0512 4.05 70.25
37.6595 4.05 79.25
37.8554 -7.95 79.25
37.8554 4.05 70.25
30.1126 -10.35 79.25
38.5483 4.05 61.25
30.0674 -10.65 74.75
30.0674 -10.65 83.75
33.999 8.55 20.75
38.5483 3.75 61.25
38.7893 3.75 56.75
37.2076 -8.25 79.25
39.0755 15.75 70.25
30.0824 -10.65 76.55
30.0824 -10.65 85.55
39.0304 3.75 58.55
39.0304 3.75 54.05
37.9307 -7.95 81.05
30.3988 -10.35 58.55
30.0071 -10.35 76.55
38.4579 4.05 63.05
38.2169 4.05 67.55
37.6445 -0.75 85.55
37.6445 4.05 76.55
39.5124 4.05 49.55
39.3768 4.35 49.55
35.8971 -7.65 81.05
35.7464 -7.05 81.05
38.714 4.95 63.05
38.5332 5.25 63.05
44.3178 -9.15 81.05
44.1972 -9.15 81.05
33.743 10.35 22.55
38.8948 5.55 58.55
33.5019 -6.45 85.55
30.1126 -10.65 76.85
39.3919 3.75 49.85
39.0755 15.75 72.35
31.8449 -10.65 18.35
38.8647 3.75 58.85
30.3536 -10.35 67.85
37.7499 4.05 76.85
37.9307 4.05 72.35
38.4579 -7.95 85.85
38.4579 4.05 63.35
38.1567 4.05 67.85
35.9121 -7.65 81.35
37.9759 4.65 72.35
38.006 4.95 72.35
38.6387 4.95 63.35
44.3931 -9.15 81.35
44.5286 -9.15 81.35
35.5205 -6.75 81.35
38.3675 -9.15 76.85
38.0211 5.25 72.35
45.0107 -8.85 81.35
38.8496 5.55 58.85
44.7697 -8.85 81.35
38.006 5.55 72.35
25.0059 15.45 18.35
30.0824 -10.65 75.95
38.7441 3.75 62.45
38.2169 3.75 66.95
39.0153 15.75 71.45
30.4139 -10.35 57.95
37.7198 4.05 75.95
37.8102 4.05 71.45
38.473 4.05 62.45
38.1868 4.05 66.95
38.006 4.05 71.45
30.0674 -10.35 80.45
36.2887 6.75 21.95
37.0419 -7.65 80.45
39.2714 4.65 48.95
37.1323 -7.35 80.45
37.1624 -7.35 80.45
36.1381 7.05 21.95
37.0269 -7.35 80.45
38.8496 4.95 57.95
43.8508 -9.45 80.45
38.006 5.25 71.45
37.9608 5.55 71.45
33.3814 -6.45 84.95
38.94 5.55 53.45
33.7128 10.65 21.95
30.0824 -10.65 85.25
30.0824 -10.65 80.75
38.6688 3.75 58.25
39.0153 3.75 53.75
39.0153 15.75 71.75
30.3536 -10.35 71.75
37.7198 4.05 85.25
37.7198 -0.75 85.25
38.4881 4.05 62.75
37.9307 4.05 71.75
38.1717 4.05 67.25
38.2621 -10.35 76.25
36.0477 -7.35 80.75
39.2111 16.65 71.75
29.4347 9.45 40.25
38.7743 4.95 58.25
44.0767 -9.15 80.75
38.9098 5.55 58.25
33.4869 -6.45 85.25
33.7279 10.35 22.25
37.9759 5.85 71.75
30.0824 -10.65 79.85
29.5401 8.55 39.35
36.9515 -8.25 79.85
39.0454 15.75 70.85
30.4139 -10.35 57.35
37.6746 4.05 75.35
37.6746 4.05 79.85
38.5031 4.05 61.85
38.0512 4.05 70.85
37.8102 4.05 70.85
